749 20
657 0.46551704 0.65101033 -0.42041105 0.62715244 0.24923684 -0.5661718 -0.20520073 1.0686027 -0.053176697 0.10149703 0.41247278 0.207558 0.14456102 0.17635871 0.007818897 0.2973305 0.24921823 -0.20927562 -0.27825293 -0.30116308
265 0.24743155 -0.36188734 0.91447586 0.026577821 0.21500236 -0.01218779 0.3084849 0.82936203 0.016219076 0.2898992 -0.39058328 -0.3983114 -0.3137053 0.2424074 -0.5089006 0.6247768 0.789745 0.049005117 -0.10548093 -0.514411
234 -0.23199402 -0.4549087 -0.02640013 0.415432 -0.5853714 0.27896202 -0.21482942 0.4976578 -0.8005413 -0.57451206 -0.01744655 0.02928863 0.4474387 -0.5846864 0.25809667 0.24552323 -0.08042644 -0.038375735 -0.35029113 -0.8846535
201 -0.5135802 -0.66958946 -0.4684255 -0.17089306 -0.23964821 -0.106885605 0.28783438 0.7064321 -0.56148446 -0.503631 0.012142543 0.05464086 0.002888125 -0.37294084 0.12151861 0.22958519 0.56961054 -0.25075376 -0.08271738 -0.62325746
55 -0.20629951 -0.15886617 -0.16090155 0.34894532 -0.1181444 0.50243735 -0.47965944 0.5952928 -0.61325085 -0.25079805 -0.35713035 -0.2665671 0.0051316298 -0.125428 0.62686074 0.7458855 0.66662073 -0.24097824 -0.095673844 0.4285593
264 0.21892168 -0.31590658 0.9522706 0.0319213 0.17515688 -0.06930641 0.22334464 0.7929392 -0.022824403 0.2666653 -0.4823492 -0.45494238 -0.31148213 0.18271278 -0.49598852 0.6454527 0.7662366 0.013518971 -0.04026878 -0.5179656
388 0.14041758 0.07788343 0.85425645 0.18104039 -1.037541 -0.21870315 0.10037038 0.49390486 -0.10958806 -0.32755375 0.16171595 -0.21533547 0.2456574 -0.17232047 -0.6462189 0.77786034 0.3446974 0.30204353 0.13818182 -0.04431941
15 -0.38060647 -0.48737493 -0.23622134 -0.10858791 -0.42029446 0.35363272 -0.35424584 0.740672 0.14847332 0.09187272 0.09734709 -0.18646021 0.55950147 -0.11363006 0.6732282 0.7986486 0.25001183 -0.04700197 0.37099448 -0.190067
38 -0.38592514 -0.38463485 -0.3958807 0.3127911 -0.25173426 -0.2854967 -0.16912039 0.17470056 -0.36066315 0.09039566 -0.051854786 -0.35926643 0.30882856 0.0069839526 0.6995746 0.89607954 0.6773631 -0.3229025 0.69188446 -0.09762587
401 -0.21647097 0.1438419 0.92491204 0.3000667 -0.54140973 -0.16229282 -0.08236566 0.66328466 -0.035694618 -0.6332082 0.16290851 0.23168133 0.16685784 0.16378766 -0.60272956 0.5882557 0.6480205 0.2772917 0.21273686 -0.11305833
16 -0.4323064 -0.47952703 -0.31906483 0.008326762 -0.36712757 0.26374283 -0.43917027 0.6443749 0.09960287 0.09272249 0.15627861 -0.071107365 0.5548334 -0.07507792 0.62684053 0.8215925 0.34207976 -0.028542103 0.2942295 -0.30335674
181 0.099339455 -0.5398354 -0.55632365 0.21610802 -0.24757811 -0.23731965 0.3438111 0.7632397 -0.61869454 -0.29491052 -0.023519285 -0.02759021 0.31798276 -1.0537896 0.08626137 0.14022179 0.3877249 0.15448244 0.037581082 -0.106280394
211 -0.41868562 -0.51623905 -0.28690916 0.12350182 -0.39695466 0.21695316 0.5391717 0.8898658 -0.9303193 -0.38363662 0.014441671 -0.10347187 0.05081466 -0.2169256 -0.0052028154 -0.06859627 0.29477808 -0.51299113 0.116291925 -0.44810343
31 -0.65561634 -0.31498033 -0.43334085 0.33728287 -0.11469221 -0.1086174 -0.19435222 0.18880315 0.046532944 -0.1481183 -0.021560298 -0.006939094 0.42066732 -0.046453465 0.87501466 0.94166875 0.60616 -0.07913703 0.40309268 -0.35196608
112 0.017766224 -0.24732983 -0.08852028 0.12450021 -0.1851459 -0.14847806 -0.49487147 0.80339897 -0.27421924 -0.09740373 -0.66301924 0.44729927 0.4904271 -0.3929276 0.41341558 0.04175296 0.7559381 -0.51500833 0.2483347 0.20319824
213 -0.4268259 -0.5129593 -0.25099713 0.40180048 -0.43683434 0.19433637 0.5256667 0.9173664 -0.8872203 -0.43334484 -0.10838102 -0.13815501 0.029549837 -0.24810295 0.089078754 -0.10276874 0.13948566 -0.329206 0.15581335 -0.49082717
751 0.27702868 0.10877466 -0.42494416 -0.2389835 -0.029002173 0.48209214 0.38719082 0.19456121 -0.068083316 0.2556126 -0.23596863 0.17203969 1.2302547 0.21792436 -0.19184127 0.3551613 0.95455855 0.11202472 -0.30762535 -0.25749335
