300 4
128 0.051308874 -0.7082969 0.69725883 0.05344893
295 -0.005485495 -0.7431347 0.6671057 -0.08256825
186 -0.16005436 -0.79256654 0.6095674 -0.13074814
225 0.07518616 -0.68457395 0.7155561 0.05451736
281 -0.03653103 -0.63327867 0.7507618 0.047859814
228 -0.057016153 -0.4794639 0.8776263 0.028626462
142 -0.0024940576 -0.655371 0.73389155 -0.011294443
251 -0.3487892 -0.5854359 0.77161837 -0.13968885
171 -0.17432159 -0.63109595 0.7416506 -0.038511284
77 -0.2668171 -0.7568249 0.62286866 0.1443296
110 -0.09317981 -0.53760785 0.82469624 0.10364631
112 -0.08015193 -0.58575106 0.7921827 -0.27428994
70 0.15398543 -0.521545 0.8604353 0.20242564
227 -0.058609374 -0.5913377 0.78935504 -0.16577981
43 -0.053977188 -0.5732962 0.79849815 0.05801155
193 -0.188457 -0.835348 0.566316 0.056424927
129 -0.37436542 -0.79394555 0.5926204 -0.18412614
64 -0.3381641 -0.7268082 0.64195526 0.15362525
220 -0.16232716 -0.5293823 0.8232631 0.23504563
73 -0.35714298 -0.5756945 0.77523 -0.100248724
99 -0.1530944 -0.48878753 0.8694539 -0.16654788
258 -0.019195998 -0.57129925 0.798195 0.204484
15 0.162983 -0.576977 0.8222409 -0.013168432
215 0.16439503 -0.78941953 0.6400434 0.093841285
185 -0.2517689 -0.5637027 0.78489125 0.2485722
55 -0.1835751 -0.7196117 0.66633016 -0.0989156
138 0.105750404 -0.4674735 0.9004692 0.223175
199 0.060116585 -0.75060123 0.66021883 0.08903364
29 0.31004027 -0.8560167 0.6017108 -0.019387553
87 -0.051006954 -0.40811396 0.9418974 -0.1105311
166 -0.094568975 -0.62086856 0.755611 0.09718122
254 -0.0098057585 -0.6225492 0.7645613 0.065768056
232 -0.46351928 -0.6876181 0.66860026 -0.008922323
115 0.13418002 -0.7016824 0.7137786 -0.04760521
286 -0.032787737 -0.85514957 0.5674431 -0.035907432
69 0.1166132 -0.4626419 0.9048406 0.30571824
89 -0.038060583 -0.56619984 0.8067454 0.008356332
113 -0.14359364 -0.7010165 0.68910736 0.085947886
130 0.17375214 -0.6182828 0.7861029 -0.06368147
50 -0.027606804 -0.5483283 0.82181853 0.10936451
205 -0.23843229 -0.6332041 0.7350422 0.02127071
46 0.012401664 -0.5585404 0.8223162 -0.12511171
257 0.067655884 -0.61737174 0.775654 -0.009218867
273 -0.12540549 -0.46953845 0.8766427 0.02224867
34 0.026521761 -0.63498783 0.76318353 -0.20678696
206 -0.07977606 -0.5846938 0.78016335 0.29516593
150 0.078263335 -0.7246528 0.6811297 0.08833686
94 0.07479261 -0.8362191 0.59033775 0.056204133
297 0.05322564 -0.7975992 0.631337 -0.20644756
219 0.052306466 -0.7307821 0.68665284 -0.30656567
182 -0.012297036 -0.63163465 0.7651854 -0.3019416
178 -0.27757496 -0.67102635 0.70714545 -0.14773679
143 0.085176475 -0.88745785 0.5556981 -0.049968816
246 0.08282886 -0.5384357 0.8369234 0.20548734
52 -0.05811499 -0.5733519 0.8048566 -0.16907367
8 -0.3084546 -0.70066065 0.6708409 0.06182574
222 0.030441059 -0.5740493 0.8107168 -0.06963779
274 0.24898508 -0.61182916 0.78786415 0.32999104
167 0.15707093 -0.7245036 0.6931944 0.08854838
176 -0.1353027 -0.54545933 0.82683897 -0.3346901
134 -0.17470644 -0.71435136 0.6763426 -0.049854886
84 -0.2032747 -0.58463496 0.778127 0.023404941
156 0.014289883 -0.705405 0.6912442 0.27922636
45 0.17163613 -0.58505577 0.80813485 0.17813256
33 -0.028602796 -0.62460876 0.75990343 -0.038743094
149 -0.0448871 -0.79827774 0.6208887 -0.1790877
54 -0.02821612 -0.6465816 0.7395842 0.062081758
146 0.19020154 -0.65411836 0.75460804 0.06755934
247 -0.25008 -0.75462085 0.62860894 0.07107271
48 -0.0033459393 -0.579123 0.79892653 0.10148681
158 -0.18071209 -0.48684344 0.8620159 -0.08347617
9 -0.004173919 -0.7179867 0.67867345 0.17544185
59 -0.43461055 -0.6328774 0.71712434 0.045369994
160 0.05033532 -0.702477 0.702263 0.12665115
107 0.0714306 -0.75947136 0.66032463 -0.09567668
40 -0.13427952 -0.7445879 0.65217245 -0.11989684
104 0.109583244 -0.7316713 0.6836621 0.039076544
275 -0.20120981 -0.52077675 0.8275372 0.16341296
57 -0.180124 -0.8262953 0.57047975 0.21166874
92 -0.059919927 -0.72153014 0.67163885 0.036100823
85 -0.16393311 -0.60372007 0.764818 0.05246692
259 0.018654939 -0.69607484 0.69947785 0.10886567
267 -0.030799525 -0.6148003 0.7754634 -0.20519218
244 0.033491645 -0.7287174 0.6813841 -0.15478015
296 -0.027111461 -0.6148232 0.7628625 0.22638483
190 0.23457298 -0.6622647 0.7564227 -0.1393118
36 -0.40277955 -0.55107963 0.79094243 -0.132891
103 -0.07308065 -0.66983616 0.71882874 0.06283298
294 -0.5233378 -0.49167797 0.82261026 0.22415332
290 0.14048047 -0.49662107 0.879652 0.07087465
35 0.02290899 -0.42418724 0.93776804 -0.07333816
172 0.23911394 -0.6718119 0.7457508 0.07289006
169 -0.10279396 -0.75637925 0.6453101 -0.11302073
271 -0.078130245 -0.4237429 0.9270877 -0.023425046
58 -0.19628234 -0.40160066 0.9380792 -0.2194707
56 0.102051616 -0.58221203 0.80590075 0.038166247
196 0.23506482 -0.4951038 0.8916213 0.16006517
292 -0.22638765 -0.5426384 0.8167747 -0.13497892
208 -0.12049213 -0.47734928 0.87912375 -0.21160428
201 -0.1156536 -0.71387035 0.6775228 0.121558815
16 0.010199347 -0.52997595 0.84724045 -0.13681693
284 -0.05001498 -0.78504974 0.62417066 -0.098521546
2 -0.21660733 -0.35492468 0.97060424 -0.067581154
131 -0.056281008 -0.5950183 0.7780186 0.0515119
65 -0.2882322 -0.6256648 0.7408436 0.045328587
14 -0.2244188 -0.7923076 0.6061111 -0.006672645
61 0.043688115 -0.6681465 0.73144805 -0.05542703
119 -0.17063671 -0.7299055 0.65924096 -0.029746523
80 -0.28484583 -0.5671028 0.7830981 0.042408142
44 0.07000413 -0.9256722 0.5145943 0.056521874
163 -0.24252813 -0.65537643 0.7107994 0.062598705
62 0.17366603 -0.6083149 0.78768295 0.15942429
81 -0.06616316 -0.46731967 0.89768875 -0.18552968
79 -0.23841523 -0.6949466 0.67344964 0.24942827
179 -0.0020708623 -0.53862613 0.83189446 0.045850858
280 -0.03455786 -0.58441895 0.7978394 -0.13923779
203 -0.25105757 -0.61769843 0.73556226 0.24830917
96 -0.0041637565 -0.6660938 0.73402196 -0.19857009
299 -0.21049896 -0.60014683 0.7594088 0.12895194
123 -0.09676599 -0.7733424 0.6274711 -0.0017644265
241 -0.24543868 -0.6501418 0.7150941 0.090483725
39 -0.018800942 -0.5382387 0.83318126 0.019109031
159 -0.020035861 -0.716765 0.681495 0.09732237
202 0.060196117 -0.5623744 0.8238334 -0.050448887
235 -0.097072326 -0.75366 0.6450607 0.19981645
218 -0.007710654 -0.50060934 0.8712235 -0.031697962
122 0.047045704 -0.42462182 0.93714017 -0.11166809
83 -0.06859338 -0.54106945 0.8290549 -0.02498405
293 0.06459048 -0.33431384 1.0153116 0.01939927
5 -0.15534244 -0.67106116 0.7155046 -0.20037869
30 0.0212636 -0.49973777 0.8671643 0.24173684
109 -0.09389656 -0.6257275 0.7576738 -0.11274064
256 -0.01829564 -0.65371674 0.732614 0.17569387
278 0.048459303 -0.63084984 0.75589573 0.1757431
88 -0.08701887 -0.75708 0.6412912 0.15048786
121 -0.32535198 -0.6453406 0.7160644 0.11414072
102 0.28495634 -0.56955594 0.83471143 -0.02355088
181 -0.07332611 -0.31807962 1.0113976 0.048687708
197 0.21779846 -0.65450513 0.75806814 -0.08580567
118 -0.27081147 -0.8214709 0.57231605 0.11901811
263 -0.1296765 -0.6578048 0.7200268 0.061785225
279 0.05705047 -0.67505765 0.7224669 0.09863801
174 -0.17293695 -0.6101003 0.7659957 -0.21560077
224 -0.0038271805 -0.65539914 0.74075776 -0.19095069
133 -0.27997383 -0.5910517 0.76662654 -0.08280756
7 -0.08801504 -0.6657153 0.7189876 0.04438759
168 0.12569138 -0.48434412 0.89502 -0.12308269
183 -0.23234276 -0.6637735 0.70656633 -0.03928924
22 -0.12651664 -0.67312264 0.7059395 0.086653985
106 -0.15607034 -0.6943603 0.6949487 -0.11310099
175 -0.12063783 -0.64680576 0.7316222 -0.084703036
264 -0.19459923 -0.605752 0.76214844 -0.060512435
194 -0.06296651 -0.58049774 0.7897168 0.14063427
117 -0.37572563 -0.6024494 0.743524 0.16764341
3 -0.3164516 -0.50721776 0.8349199 -0.17177218
217 -0.0364714 -0.68187517 0.7115499 -0.042735107
170 -0.1968994 -0.6215069 0.7436748 0.25146282
154 0.099979594 -0.7964145 0.6272522 0.1488253
37 0.12907319 -0.44414642 0.9254322 0.08567057
198 -0.006259958 -0.6386686 0.7461599 0.1641616
148 0.2259156 -0.4073026 0.96530324 -0.0076701962
161 -0.0141945155 -0.52583814 0.8487837 -0.12071816
155 0.1596636 -0.8441526 0.59431165 -0.05421996
211 -0.05764455 -0.57632697 0.7944293 0.20949551
250 -0.20609285 -0.7535461 0.63198996 0.13864267
86 -0.07189433 -0.6825699 0.70914024 -0.0003478632
152 -0.23159586 -0.5662473 0.78918374 0.059236664
19 0.073700495 -0.7253406 0.6874197 -0.15338583
105 -0.03788097 -0.72433394 0.6877622 -0.29217625
265 -0.39021373 -0.7638647 0.6098159 0.107091844
116 -0.15621072 -0.54317206 0.8140363 -0.045904987
266 0.100824624 -0.62497836 0.7725838 -0.015638694
140 -0.09879362 -0.74539256 0.6559991 -0.047650922
26 -0.3695357 -0.59058684 0.7563465 0.035414647
25 -0.2698167 -0.5841891 0.77064204 -0.077435374
74 -0.2517188 -0.37847012 0.95549256 -0.20344871
6 0.089013614 -0.70548576 0.7040923 -0.041683048
233 -0.21813902 -0.54163843 0.81351864 -0.026386017
49 0.053573195 -0.6840583 0.7201658 0.0019003915
239 -0.049749386 -0.53434163 0.8293896 0.1887048
124 -0.24443649 -0.60932046 0.75561476 0.043317936
212 0.008389601 -0.65179676 0.7374758 0.18536614
214 0.017325832 -0.5259162 0.84550333 0.15523109
90 -0.22608806 -0.6551907 0.71716505 -0.0445932
209 0.053841334 -0.6387043 0.7544127 -0.07147588
21 -0.08503054 -0.46910143 0.8806297 0.1026897
135 -0.20754083 -0.42731678 0.9143251 -0.097030014
0 -0.46534827 -0.8184829 0.561583 -0.04401078
