749 10
55 -0.22054489 -0.1996095 0.25447622 -0.097101025 0.92819136 -0.93746936 -0.5826338 0.37549144 -0.7014903 -0.08340709
265 1.4486406 -0.047882043 0.17056906 -0.36335704 0.23994407 0.07539127 0.74848795 0.3855776 -0.15544906 -0.4851024
657 0.2576188 -1.2355975 0.8293601 0.0375031 0.26542574 -0.1354053 0.11636635 -0.6999674 -0.13043158 -0.34628525
201 -0.12202932 -0.60134506 0.1927643 -0.6208017 0.85941976 0.43269533 -0.27125463 0.63932043 -0.49730152 -0.52810943
234 -0.022147521 -0.3619716 0.2112093 -1.1100079 0.9195455 0.5061429 0.14351416 0.46812317 -0.720549 0.13534361
15 0.46077538 0.016268168 0.21101843 -0.4493029 0.9833049 -0.19132672 -0.66933256 -0.14072421 -0.92319417 0.15171912
211 -0.3149439 -0.58413136 0.23871388 -0.7771582 0.9517521 0.37669843 0.06962009 0.65658635 -0.38574976 -0.30558747
54 -0.066375755 -0.18890017 0.23947734 -0.093153514 0.87667763 -0.7396109 -0.6378519 0.39217785 -0.71076554 -0.06514413
19 0.6020729 -0.03459162 0.2543636 -0.32320023 0.8832132 -0.109830976 -0.7248034 -0.11426956 -0.99918205 0.16726895
16 0.53385514 -0.006351334 0.22420844 -0.43388408 0.9137581 -0.07662889 -0.6544675 -0.08087005 -0.94796187 0.05386528
204 -0.046082813 -0.5178588 0.23048596 -0.56451434 0.8832394 0.38694474 -0.41201705 0.63014233 -0.5440752 -0.6085365
181 -0.17273226 -0.90210235 -0.08827408 -0.32686153 0.5309897 0.2806193 -0.09128022 0.9364254 -0.6016283 -0.23749767
394 0.9293223 -0.25095496 0.8723568 -0.6820526 -0.04316051 -0.40458125 -0.027316697 0.82702965 0.37101185 0.3682515
20 0.6156842 -0.022969147 0.17814972 -0.30947334 0.8776637 -0.13471963 -0.71700495 -0.095520735 -0.96977973 0.12220937
401 0.87610763 -0.14870922 0.969672 -0.75376964 0.039563272 -0.48937944 0.049767915 0.66665953 0.40175617 0.20679423
264 1.4869573 -0.015459444 0.18515532 -0.35443017 0.2825028 0.09767721 0.7156532 0.3856792 -0.16090152 -0.5292383
38 0.4730053 -0.17946193 0.15649194 -0.19085805 0.67153895 -0.3273521 -0.9015088 0.14825545 -0.9757331 0.13204715
388 1.0229151 -0.31137353 0.9112817 -0.6294183 -0.13507663 -0.2772543 -0.024403943 0.8693808 0.2279497 0.28962052
698 -0.009817226 -1.4118334 0.9344885 -0.098409005 0.08199985 -0.23267978 -0.4167183 -0.39193216 0.031798206 0.07988057
226 -0.1758206 -0.47888702 0.13975847 -1.0021639 0.86707306 0.3869075 0.091627605 0.5921661 -0.56534594 0.0030178146
47 -0.025055028 -0.18302116 0.13393661 -0.13117655 0.8965374 -0.68631566 -0.5898696 0.34627798 -0.8397088 0.109856576
31 0.62524766 -0.13880278 0.15676159 -0.19622089 0.706322 -0.20455001 -0.8362805 0.09461971 -1.0562589 0.25730932
53 -0.018918507 -0.16159433 0.26807407 -0.04511145 0.9414348 -0.6710052 -0.6255557 0.41361037 -0.8255631 -0.09535786
112 0.024530137 -0.31962025 -0.33987084 0.18975848 1.0128965 -0.5438108 0.16617008 0.26867643 -0.938024 -0.48716187
759 0.8216198 -0.54423785 0.090535454 0.6969296 1.1319321 0.31730485 -0.54546404 0.29615292 0.42597255 0.27451068
57 -0.30224416 -0.16849795 0.25410515 -0.17231062 0.94760364 -1.0626675 -0.46425846 0.3880976 -0.6839601 0.10307743
763 0.65903103 -0.61270106 -0.032148805 0.8123039 1.1999816 0.17952743 -0.3752579 0.29112127 0.45658833 0.35135037
261 1.4154655 -0.059587456 0.24166846 -0.4434002 0.20090513 0.059003785 0.692201 0.3106803 -0.17634434 -0.43828228
44 0.27391893 -0.22756068 0.19274662 -0.16153592 0.71463615 -0.42726356 -0.9060469 0.27580854 -0.9408771 -0.054874618
591 0.72508186 -0.9915577 0.26652485 0.050067715 0.14543262 -0.09328237 0.48491547 -0.7555368 -0.5833989 0.60885406
203 -0.0015167962 -0.52652264 0.22291216 -0.5408581 0.90551674 0.45222098 -0.36255902 0.6146577 -0.5435835 -0.59555507
169 -0.13272557 -0.98610437 -0.29790127 -0.2286076 0.3758736 0.13553372 -0.013882569 1.0555774 -0.8376503 0.0068378025
213 -0.42779785 -0.63566166 0.15127683 -0.9121953 0.9305847 0.28962317 0.07967831 0.7284312 -0.36321875 -0.13237612
23 0.68000823 -0.07969628 0.18292715 -0.3120954 0.7441209 -0.09431688 -0.78973335 -0.006259585 -0.9940089 0.098675266
229 -0.12570268 -0.41151723 0.09668975 -1.0339675 0.9692763 0.45943514 0.118178636 0.46905902 -0.5851886 -0.015760945
462 0.9305581 -0.92790985 -0.96144974 -0.61455655 0.048511107 -0.320497 -0.43741328 -0.12979956 0.23335047 -0.051105585
182 -0.18532446 -0.86403215 -0.12638183 -0.32773337 0.6140939 0.28764462 -0.09163543 0.9985983 -0.6523 -0.17217706
33 0.52707326 -0.13900873 0.10411086 -0.22428508 0.6590599 -0.328725 -0.86469764 0.21920104 -0.9917265 0.19765961
692 -0.07840657 -1.4605561 0.8773228 0.14996855 0.1473849 -0.43658903 -0.18474527 -0.40464616 0.099755816 0.029968703
62 -0.40386534 -0.26137468 0.25317252 -0.093439385 0.928455 -1.0711051 -0.3123235 0.47752485 -0.7315639 0.16026111
183 -0.17853658 -0.82092905 -0.0891835 -0.38197917 0.6108227 0.28661335 -0.021558458 0.9656467 -0.59664214 -0.13412105
230 -0.13829112 -0.48064816 0.08916397 -1.0600021 0.8937478 0.47101486 0.09137012 0.44545844 -0.609184 -0.00079289934
231 -0.17613514 -0.50939596 0.11807653 -0.99622446 0.8951765 0.4391265 0.11052203 0.45989683 -0.54240763 0.07878231
262 1.474701 -0.019325953 0.24818395 -0.41977286 0.23737276 0.06520696 0.7535474 0.32873008 -0.20311418 -0.40501317
589 0.67136127 -1.0004879 0.338869 -0.00026264487 0.12257433 -0.18031254 0.55888283 -0.7332706 -0.5589277 0.74641097
263 1.4270557 -0.0026959558 0.2519966 -0.41898665 0.26214504 0.05232336 0.7080882 0.38404793 -0.15398715 -0.46799657
209 -0.35508373 -0.6376751 0.13446902 -0.7577796 0.8741688 0.27310115 -0.00733024 0.6530141 -0.44469664 -0.29841653
26 0.73974955 -0.15266293 0.11234883 -0.25039253 0.5911498 -0.107113 -0.8273205 0.058786377 -1.0337309 0.101626575
751 0.6556312 -0.642668 0.022616502 0.7208248 1.3061255 0.38688722 -0.27402982 0.1943603 0.43914458 0.3926889
389 0.9848541 -0.27349377 0.8335453 -0.75668097 -0.09593223 -0.32258114 -0.020402987 0.88772774 0.29835346 0.37348896
52 -0.07339652 -0.20719104 0.20617422 -0.084725045 0.87682 -0.70730287 -0.6104336 0.34683046 -0.7823884 -0.11203382
699 0.06422517 -1.3947884 0.93238294 -0.0608837 0.11084973 -0.1457364 -0.4035884 -0.41030782 -0.021937083 0.022503514
39 0.5275037 -0.1808361 0.17984426 -0.12057726 0.6545599 -0.2978702 -0.88053524 0.18863207 -0.9711684 0.14051378
675 0.25169116 -1.3316071 0.7365467 0.25672942 0.08771876 -0.1562795 -0.09113316 -0.36614034 -0.24314423 -0.33061117
400 0.8986507 -0.1106622 1.0099556 -0.76767594 0.07316613 -0.44065285 -0.008632161 0.6819629 0.34217882 0.21824022
693 -0.07283602 -1.456306 0.9458823 0.059499238 0.13136658 -0.34014273 -0.25289705 -0.3717466 0.06622891 0.042173035
266 1.4041034 -0.10932711 0.24700423 -0.37845197 0.1913062 0.04893459 0.7803583 0.39517006 -0.07397925 -0.48071766
18 0.5425955 0.02726993 0.16045813 -0.42248267 0.95647544 -0.21985345 -0.6856137 -0.14550258 -1.014464 0.12248682
168 -0.07540885 -0.950365 -0.25546053 -0.21628104 0.3758201 0.18785414 0.009790466 1.0338761 -0.78960454 0.0002150689
222 -0.35520715 -0.5133439 0.20324792 -1.0889338 0.95700675 0.3386573 0.25557178 0.6591656 -0.43224207 -0.0035946732
355 1.119993 -0.43024608 0.5613808 -0.20117082 -0.30083072 -0.6317121 0.24530111 1.0369107 0.10112299 0.26030427
358 1.1343013 -0.37353262 0.5874381 -0.13976504 -0.23808132 -0.44055745 0.029593395 1.0373865 -0.06201172 0.18370044
357 1.1082838 -0.3918463 0.604953 -0.14512739 -0.26456618 -0.49301985 0.079153866 0.98635185 -0.040882036 0.15808353
35 0.45018134 -0.19051927 0.15851411 -0.18643506 0.7028123 -0.29493594 -0.8217925 0.20496829 -1.0003289 0.22395015
59 -0.2999182 -0.23707381 0.25332007 -0.08440552 0.88867754 -0.9670455 -0.38313276 0.45344335 -0.7215482 0.1466213
677 0.28850096 -1.3258219 0.79586387 0.107422225 0.0483145 -0.056622937 -0.21587634 -0.400122 -0.26972494 -0.287263
702 0.046801053 -1.38148 0.99284214 -0.012224504 0.14867447 -0.1206998 -0.45308354 -0.34406564 0.0018134649 0.09190328
340 0.80639565 -0.52125335 0.65199506 0.004623238 -0.08920578 -0.59940296 0.3573608 1.1506768 0.34168568 -0.23439677
393 0.89340055 -0.22416922 0.8907944 -0.69515556 -0.008790834 -0.48687735 0.007451309 0.8936208 0.383399 0.37445208
256 1.351044 -0.0332858 0.37938678 -0.4540916 0.29180923 0.107643366 0.6473846 0.35474938 -0.03189326 -0.5263783
202 -0.028094953 -0.56221604 0.19963774 -0.57903856 0.8552913 0.42742088 -0.34936744 0.6451803 -0.501235 -0.6124854
212 -0.29061592 -0.56192696 0.21670277 -0.81427675 0.9168892 0.3495886 0.06816294 0.6489176 -0.38656303 -0.2872885
42 0.32977983 -0.20060675 0.16834168 -0.06944769 0.6966645 -0.45022064 -0.7984941 0.34886864 -0.93649536 -0.062751226
17 0.5139434 0.02327586 0.25716862 -0.5047509 0.91619647 -0.14192747 -0.6513026 -0.12508242 -0.9729001 0.03846248
43 0.31299174 -0.21800783 0.23906533 -0.11288245 0.6816323 -0.4361802 -0.8625951 0.32351783 -0.93323565 -0.053392548
287 1.2865056 -0.095394254 0.5002246 0.23490675 0.2775546 -0.40596882 -0.08255648 0.4568043 -0.14970505 -0.9155882
208 -0.33517158 -0.59486693 0.2009488 -0.79558665 0.9096823 0.27737105 -0.051883835 0.6656523 -0.4703723 -0.39356324
41 0.3964701 -0.17320938 0.1855935 -0.09023412 0.6404875 -0.45587102 -0.8023569 0.3294473 -0.9837895 0.063901186
361 1.1809971 -0.34481686 0.605193 -0.14192347 -0.26010725 -0.53778094 0.10230536 0.9481622 -0.050764937 0.41327012
58 -0.3047925 -0.20372988 0.22333877 -0.08522183 0.9605041 -1.0359924 -0.42382184 0.3639973 -0.69333047 0.19002189
760 0.81888705 -0.6547295 0.09680421 0.7777358 1.0824001 0.36779153 -0.6171582 0.34194455 0.4160184 0.18650052
245 -0.21083716 -0.4860974 0.121218696 -1.2102873 0.75337696 0.32423082 0.2897888 0.5022177 -0.5204591 0.2955693
294 1.1689318 -0.034495395 0.5127241 0.22176553 0.35611477 -0.55820423 0.35455537 0.43273893 -0.033709746 -0.80858815
233 -0.18595327 -0.4878149 0.13136986 -1.0953106 0.9209309 0.46101046 0.20030676 0.49169573 -0.6218707 0.1109908
257 1.3480626 -0.07022919 0.32804987 -0.4891656 0.23836978 0.03461034 0.72226965 0.3926234 -0.038328413 -0.51494664
175 -0.20228544 -0.95103455 -0.24084556 -0.34969878 0.48274955 0.21354957 -0.0034872002 0.96158314 -0.6392837 -0.06688308
673 0.26196405 -1.3506014 0.7517846 0.13361557 0.044527434 -0.16319576 -0.040763143 -0.4756996 -0.3108454 -0.3537714
34 0.42589486 -0.1682381 0.1049801 -0.21362276 0.7346444 -0.34149617 -0.7508455 0.08914449 -1.0345932 0.19779605
356 1.1413152 -0.43093026 0.5521564 -0.17147115 -0.2916829 -0.5157159 0.11927182 0.9566054 0.07075786 0.20457472
407 0.83918047 -0.008937496 1.1502384 -0.7181163 0.23294508 -0.53939885 -0.076122895 0.5741985 0.37747568 0.12385111
60 -0.40562627 -0.24011274 0.27408615 -0.10732336 0.9914748 -1.0619467 -0.33558047 0.43268153 -0.73925984 0.14258254
