749 3
204 2.3731391 -1.3548394 2.6617599
156 1.934463 -1.0387521 2.1605906
201 2.2589567 -1.2712449 2.499492
749 -0.7694878 -0.49542832 3.458618
203 2.2931867 -1.3570585 2.5776255
680 -1.1376264 -0.15781488 3.5025609
750 -0.8147057 -0.42725772 3.3567133
677 -1.2182437 -0.100688316 3.5138383
228 2.3983724 -1.407723 2.6877363
751 -0.8058529 -0.42853025 3.3551128
205 2.317213 -1.3608084 2.6391404
230 2.3019354 -1.4176389 2.6840718
658 -1.1004229 -0.16762744 3.4549842
202 2.323782 -1.3601776 2.6158137
748 -0.773399 -0.489983 3.4499369
229 2.3906028 -1.4554119 2.7396502
753 -0.82774526 -0.43962333 3.3872316
226 2.2769444 -1.3634707 2.6616554
175 2.1061993 -1.199647 2.3643618
745 -0.79935205 -0.48454875 3.3986816
676 -1.159311 -0.12760387 3.5123777
682 -1.1668023 -0.14174111 3.54955
681 -1.1441194 -0.15395546 3.5093596
155 1.8870094 -1.0591081 2.1655934
181 2.1310234 -1.2878133 2.472143
657 -1.1690685 -0.16324395 3.5936067
208 2.3204181 -1.3858829 2.6677272
293 0.91376936 2.928362 0.7282864
209 2.384122 -1.3904346 2.6891174
154 1.9255304 -1.0212669 2.1395242
746 -0.83478224 -0.45468923 3.424548
223 2.3683894 -1.4471421 2.759385
628 -1.2423255 0.25062314 2.9970498
234 2.3008 -1.2652166 2.498414
762 -0.89443743 -0.29696685 3.2323656
747 -0.7758682 -0.50467247 3.5108235
231 2.364334 -1.3468863 2.6165514
212 2.3341072 -1.3854437 2.676393
214 2.3015485 -1.3763809 2.663112
160 1.9638141 -1.05079 2.2299356
210 2.3407319 -1.3521252 2.6250157
153 1.8088863 -0.95667076 2.0463667
211 2.3765562 -1.4165636 2.7300012
675 -1.1956983 -0.120693766 3.5155442
232 2.357898 -1.3812916 2.7016768
308 0.7272717 2.3948586 0.61297965
213 2.3415108 -1.4050721 2.694496
200 2.283991 -1.3463793 2.6114395
591 -2.897879 1.5744182 5.516561
665 -1.1503612 -0.13759065 3.5494955
758 -0.8532885 -0.3566283 3.2886071
165 2.0813024 -1.1084834 2.287522
157 1.870416 -1.0154058 2.1185615
590 -2.9706147 1.6488601 5.5903115
182 2.2577279 -1.2452666 2.4978065
286 0.99169844 3.1129951 0.76639885
774 -1.0770266 0.04899084 2.9035826
233 2.3650389 -1.4238671 2.6771681
585 -2.9330175 1.616319 5.568317
756 -0.868938 -0.36803672 3.3526726
167 2.0603154 -1.1506685 2.3229518
215 2.3466315 -1.4041904 2.6621983
666 -1.190124 -0.11562743 3.5928285
291 0.9475132 3.0281732 0.7522608
679 -1.1363964 -0.16429287 3.5379212
592 -2.9154754 1.5899111 5.53393
678 -1.1751846 -0.1470557 3.4966457
227 2.4040382 -1.403761 2.7089894
225 2.3328536 -1.3611528 2.6324825
760 -0.9312697 -0.34561253 3.4067888
673 -1.1264589 -0.1284626 3.4251568
584 -2.8937001 1.590385 5.5125885
221 2.2915845 -1.332827 2.5803974
151 1.7970045 -0.9101844 1.9945694
235 2.3477488 -1.3519996 2.6545768
648 -1.1090337 -0.12760092 3.4007864
161 1.9364932 -1.1236466 2.2516816
177 2.1741521 -1.2281644 2.437973
589 -2.9205914 1.6102939 5.533906
294 0.9184919 3.1309862 0.7820315
757 -0.84755194 -0.35969302 3.3069458
162 1.9874976 -1.0976845 2.268801
183 2.2458189 -1.2603571 2.4957144
236 2.2869997 -1.388175 2.6471508
672 -1.115221 -0.1457078 3.4790213
655 -1.142276 -0.1360415 3.4117994
159 1.9627807 -1.0647143 2.2154195
761 -0.92486364 -0.2879778 3.3559566
220 2.3194594 -1.3517126 2.647832
583 -2.9566576 1.6390265 5.597312
754 -0.8245595 -0.3979824 3.289136
207 2.406619 -1.416283 2.7267582
171 2.121966 -1.2523565 2.473026
218 2.3404186 -1.3829376 2.663022
180 2.211154 -1.2527261 2.516992
289 0.90649515 3.0906186 0.7655901
168 2.0348241 -1.1521349 2.3299756
581 -2.938064 1.612001 5.5695596
178 2.1685944 -1.2567525 2.5167544
579 -2.9327047 1.6284037 5.559067
744 -0.74428076 -0.5255065 3.4232066
222 2.3549845 -1.4180471 2.6984675
179 2.1282594 -1.2553031 2.4388645
769 -1.0556521 0.019250179 2.9653585
763 -0.9180649 -0.30202773 3.3058064
770 -1.0421109 0.049117915 2.9403548
224 2.2856383 -1.4062421 2.683761
290 0.9792276 3.0567749 0.75967395
292 0.976423 3.2089593 0.7936448
759 -0.893459 -0.3544325 3.3831167
670 -1.1517838 -0.1183349 3.5055342
586 -2.9255538 1.6046762 5.561265
166 2.0811381 -1.1865405 2.3701403
176 2.1329007 -1.220054 2.417324
184 2.1677494 -1.234637 2.42827
623 -1.3087025 0.3649532 3.0336125
653 -1.1524489 -0.13391055 3.4938607
640 -1.1488518 -0.05910634 3.3270655
752 -0.79942894 -0.40815392 3.319647
639 -1.1015803 -0.075643115 3.2596684
764 -1.0161923 -0.23692073 3.3688667
173 2.080694 -1.1658626 2.3783383
622 -1.2851905 0.3368864 2.9965127
593 -2.9245622 1.5745103 5.5364285
285 0.9979759 3.1822653 0.78044224
17 4.5647006 1.6844987 1.7097709
660 -1.1562573 -0.16301273 3.5838745
642 -1.0927904 -0.057691343 3.2125885
284 1.0206118 3.1438022 0.7624771
663 -1.1669005 -0.1813004 3.5637252
172 2.150736 -1.1899914 2.421619
287 0.96051776 3.1130693 0.75354564
219 2.392882 -1.378195 2.680492
621 -1.3267101 0.3365909 2.9925666
755 -0.89429665 -0.3665572 3.4057448
158 1.9659 -1.0794938 2.2496598
164 1.9127163 -1.083474 2.1860988
669 -1.1908803 -0.15391986 3.6195083
664 -1.1319084 -0.15136336 3.460704
772 -1.1138544 0.09955655 2.9237647
580 -2.9376976 1.5932559 5.561999
152 1.769748 -0.94787455 2.01928
671 -1.1143419 -0.09887177 3.3675592
594 -2.9175777 1.6038241 5.527414
582 -2.9074273 1.6108533 5.525123
775 -1.0634519 0.029686667 2.9246604
776 -1.0528288 -0.0005541488 2.944355
643 -1.0907222 -0.10718865 3.2983692
654 -1.0513318 -0.15447904 3.336999
237 2.2521756 -1.3897148 2.6257112
240 2.1314352 -1.3143584 2.5347705
771 -1.1131108 0.06477769 2.9377446
647 -1.0772929 -0.132563 3.3719711
668 -1.1709815 -0.14394742 3.5267608
217 2.3655903 -1.3519089 2.6471663
169 2.059962 -1.1281079 2.326923
16 4.604331 1.6722091 1.7466989
656 -1.1259829 -0.14086877 3.4772265
638 -1.1125956 -0.06218567 3.293595
253 1.0291295 3.100761 0.7483287
257 0.8801481 2.994536 0.74623066
641 -1.1016003 -0.14331889 3.3172061
174 2.112111 -1.2702625 2.532972
674 -1.1207542 -0.16262014 3.463704
733 0.58508563 -2.121955 6.2823954
264 0.93544286 3.0458274 0.75664467
199 2.20711 -1.2958194 2.5254354
18 4.639824 1.6890224 1.7495533
216 2.3173392 -1.3548517 2.6094022
261 0.98762435 3.077784 0.7616821
255 0.9830775 3.1727846 0.7731179
773 -1.0791353 0.05482127 2.9338655
662 -1.1333457 -0.15479803 3.4761293
163 1.9788413 -1.1009908 2.2122273
738 0.52137506 -2.0727553 6.1614413
302 0.8693614 2.8528244 0.70863056
185 2.2452776 -1.3021777 2.5331833
578 -2.9575841 1.6557795 5.6184106
263 0.96808296 3.0652413 0.75079125
737 0.5505464 -2.098102 6.2684174
238 2.2712555 -1.3290689 2.5737424
588 -2.9341493 1.6427459 5.5404897
37 4.5470104 1.8180422 1.6400496
288 1.0098698 3.1374288 0.7513538
19 4.682085 1.773373 1.7336859
251 0.896527 2.9438016 0.73077315
731 0.49939138 -2.1123807 6.372413
170 2.0887218 -1.1697121 2.3785727
646 -1.1293657 -0.10588468 3.3239186
239 2.25902 -1.356965 2.5798962
254 0.9507797 3.039438 0.74459296
150 1.7032666 -0.89428174 1.9359843
6 4.734492 1.7192882 1.7821546
198 2.342363 -1.3313909 2.6114967
766 -0.9343211 -0.2435171 3.221361
256 0.9987455 3.0925345 0.7547878
32 4.601001 1.7481651 1.7063907
38 4.5115337 1.6825018 1.6876137
265 0.9875595 3.2136056 0.8044889
716 0.6718154 -2.1927338 6.3225193
296 0.9565607 2.976583 0.72028244
614 -2.6787975 1.3907682 5.1435494
31 4.5262475 1.7009248 1.6961467
266 0.98850816 3.1041598 0.76618046
27 4.559277 1.7117542 1.7018157
206 2.2827349 -1.3236 2.6005688
587 -2.9350295 1.6314057 5.5553927
26 4.687865 1.7578117 1.7347441
22 4.5953493 1.7200993 1.7290252
295 0.9565553 3.0099585 0.7530914
2 4.700361 1.6612414 1.798922
717 0.64053047 -2.1542149 6.308944
3 4.6527185 1.7488595 1.7258803
718 0.6367123 -2.1803617 6.405274
732 0.5885962 -2.170982 6.3514686
197 2.231302 -1.2466311 2.5064533
260 0.84348124 2.99566 0.7471293
11 4.636001 1.642669 1.7775407
23 4.6359773 1.618987 1.7897449
734 0.6070966 -2.1754773 6.3829374
303 0.8891187 2.834672 0.70414835
765 -0.91457456 -0.21872759 3.1740263
262 0.99491256 3.2156591 0.79904443
730 0.5522592 -2.1731086 6.4313293
4 4.7955313 1.6714329 1.8570691
20 4.762416 1.6499482 1.8683406
252 1.0281289 3.2070415 0.7817856
661 -1.2378749 -0.12899211 3.655992
735 0.51006114 -2.0973637 6.280065
637 -1.1210518 -0.08392063 3.2656732
9 4.8118863 1.8055807 1.7968957
44 4.3605695 1.6867931 1.6003116
736 0.5111596 -2.100735 6.1837797
33 4.549429 1.7953271 1.6546857
7 4.820986 1.7022043 1.8522172
667 -1.1178216 -0.14290461 3.4572713
193 2.2359571 -1.2824799 2.5521338
5 4.589675 1.5751871 1.8083533
636 -1.1440105 -0.0724777 3.2714157
768 -1.0032828 -0.14846092 3.1275873
632 -1.2641681 0.20005712 3.1813588
15 4.697512 1.6385236 1.8100822
644 -1.0763717 -0.1338714 3.3165
268 0.9593701 3.1374114 0.7739774
271 0.99471253 3.0556128 0.7481381
186 2.1005347 -1.2524413 2.4393246
297 0.9116535 2.971647 0.7459767
630 -1.2451963 0.2642701 3.0170357
270 1.0464964 3.2240603 0.7807436
34 4.466007 1.645826 1.687384
192 2.1578403 -1.3112235 2.5374923
715 0.6708016 -2.1690605 6.2449536
267 0.9101704 3.0570624 0.7508825
714 0.6370447 -2.1378508 6.196481
36 4.422048 1.7206264 1.6196164
43 4.525062 1.7636453 1.6582901
30 4.5755095 1.6543565 1.7439115
645 -1.1157658 -0.1027183 3.3682878
10 4.6483297 1.5596546 1.8376154
54 4.1954947 1.6391468 1.5499033
631 -1.256213 0.18990326 3.109876
1 4.6203785 1.5998919 1.7862303
25 4.7132926 1.7164811 1.7904614
21 4.61394 1.757355 1.7181966
627 -1.2363878 0.24196881 2.991364
613 -2.685082 1.4215261 5.1326585
274 0.950492 3.0912273 0.76543313
712 -1.1331598 -0.23909797 3.7015162
767 -1.0132583 -0.23163366 3.387355
651 -1.1081886 -0.19509216 3.5824924
194 2.2011275 -1.2609308 2.5151348
659 -1.1089592 -0.16458617 3.4699063
40 4.57601 1.7247027 1.7146013
719 0.6312328 -2.1293871 6.2158713
275 0.99428356 3.101096 0.76374704
187 2.140596 -1.2367898 2.4521294
41 4.516807 1.7443283 1.6655362
196 2.2396557 -1.2602812 2.4632685
45 4.3889914 1.7074981 1.6105399
245 2.168892 -1.2765563 2.521185
191 2.1477745 -1.3162116 2.5532212
29 4.702649 1.7552847 1.7714049
650 -1.0599139 -0.18120357 3.3864427
615 -2.6253486 1.3265015 5.0384426
724 0.6225601 -2.1509912 6.2542095
595 -2.809379 1.5509522 5.3284893
649 -1.1298615 -0.17983775 3.5544045
269 0.9827155 3.0760553 0.7470836
634 -1.2029805 0.19308797 3.0355742
145 1.3028054 -0.43606117 1.3600127
258 0.9469007 3.0862467 0.7588822
46 4.389501 1.7047673 1.6202905
635 -1.1523029 0.10211259 3.0650272
259 0.935356 3.1786203 0.7986657
53 4.198567 1.6605877 1.5317346
625 -1.2543983 0.29434127 3.0197413
42 4.434743 1.6614058 1.6591709
710 -1.1577653 -0.2684147 3.7372096
12 4.7058 1.6712654 1.7952106
195 2.2196794 -1.2441673 2.5207412
461 -0.5147422 1.9275824 1.0363185
35 4.476714 1.7317772 1.6586767
28 4.51318 1.7231039 1.678425
704 -1.0777831 -0.25912032 3.63064
708 -1.184564 -0.267824 3.8080208
633 -1.1497165 0.1353948 2.9701455
301 0.9309519 3.0723557 0.75470525
39 4.460873 1.7443115 1.6323858
723 0.60576326 -2.180663 6.3662863
24 4.678614 1.79062 1.7339638
273 1.0229343 3.110951 0.7615285
48 4.2343416 1.7019106 1.5233271
739 0.44304043 -1.9988803 6.0334506
188 2.157329 -1.3506202 2.5814948
306 0.86049175 2.855716 0.70208466
277 1.0167053 3.085341 0.7399757
683 -1.1453781 -0.22571988 3.7205453
720 0.6518807 -2.182921 6.309991
729 0.593697 -2.1427732 6.386488
8 4.695429 1.7461549 1.7543558
707 -1.1086341 -0.2563237 3.6383755
616 -2.5736089 1.2996185 4.9486604
244 2.2503998 -1.350714 2.602391
727 0.6110983 -2.1328557 6.248199
272 1.1014613 3.3409312 0.8142333
711 -1.103436 -0.25248918 3.645333
300 0.86502045 2.8850338 0.7313909
110 1.2653171 0.59369826 0.6251715
709 -1.1269063 -0.2636646 3.7129192
462 -0.54374146 1.8861554 1.0258867
55 4.204532 1.6086897 1.5552099
189 2.2303843 -1.3160899 2.5788805
692 -1.1866055 -0.25094923 3.7951734
703 -1.1276035 -0.25112796 3.673777
693 -1.0802829 -0.26151875 3.66972
725 0.6743435 -2.1719127 6.2383966
190 2.1762705 -1.3126075 2.522066
241 2.1423674 -1.2723421 2.513733
14 4.7527304 1.7455474 1.8004864
299 0.79563797 2.6993158 0.6858381
246 2.1748505 -1.264145 2.4955897
298 0.88039577 3.0203207 0.7443184
247 2.241216 -1.287946 2.469334
726 0.67479527 -2.20911 6.3542156
431 -0.45789766 1.732077 0.95860976
47 4.137747 1.6689131 1.492573
250 0.9545808 3.0131645 0.7524629
722 0.64315367 -2.1341298 6.228353
699 -1.1188362 -0.2215305 3.6000772
702 -1.1083739 -0.2498935 3.6402733
276 0.95210594 2.9560766 0.7316407
52 4.0595 1.5960717 1.4932669
304 0.8564868 2.7926059 0.6934903
416 2.8490684 3.246139 0.77368796
705 -1.0995655 -0.2650209 3.657931
408 2.938791 3.3232274 0.8096707
698 -1.2156699 -0.26680863 3.8791745
441 -0.5353893 1.7986782 1.0589861
409 2.8203003 3.170426 0.7626971
400 2.922867 3.347374 0.80927724
721 0.7426308 -2.2593725 6.4398603
697 -1.0747893 -0.22213194 3.5492713
56 4.1674967 1.6620392 1.5381132
696 -1.0799736 -0.2273256 3.5116477
242 2.0561845 -1.2169968 2.406406
470 -0.4648151 1.8747792 0.9875693
690 -1.0738995 -0.28029978 3.6398478
112 1.2830946 0.580232 0.6295741
694 -1.0615846 -0.2340979 3.6126525
701 -1.2018502 -0.23915935 3.8159354
57 4.0143046 1.5947094 1.4778875
59 4.0340214 1.5798844 1.483325
684 -1.131922 -0.2117338 3.615271
58 4.092327 1.6453005 1.4971124
307 0.9325893 2.4437137 0.5987785
439 -0.5145652 1.8659449 1.0213648
460 -0.5216147 1.9676358 1.0756322
305 0.8919051 2.819244 0.7029476
62 3.937493 1.5665444 1.4591985
360 2.4977908 3.1538808 0.73142856
469 -0.46361712 1.8079576 0.95377535
49 4.1962967 1.5662783 1.5693114
463 -0.49728703 1.9678937 1.0050768
401 2.8720226 3.3045847 0.79331344
50 4.2900743 1.6715622 1.5780413
700 -1.0957667 -0.23968346 3.6424193
399 2.9151537 3.4200265 0.819873
475 -0.50036925 1.8592358 0.9886994
64 3.7644484 1.5906355 1.3404945
435 -0.5353541 1.8230863 1.0177838
68 3.7058725 1.5307033 1.3473673
442 -0.48627076 1.822092 1.0044351
418 2.8896925 3.318806 0.78248924
243 2.1021333 -1.2243814 2.422954
467 -0.4728027 1.9061185 1.0026115
596 -2.8326561 1.5728784 5.357157
410 2.9247017 3.3146446 0.77278924
446 -0.49711075 1.8674339 1.0252563
440 -0.54006714 1.8113194 0.9941743
283 0.96319383 3.1386902 0.7588921
340 2.0993617 2.9702306 0.67803705
111 1.3083565 0.57837147 0.6434932
652 -1.1241513 -0.17389777 3.5778062
465 -0.5585922 1.8782933 1.0503811
706 -1.1622943 -0.2646437 3.7849398
51 4.3289795 1.6512715 1.6006509
65 3.779526 1.5618263 1.3616121
437 -0.50539696 1.7725756 1.0229388
691 -1.1205761 -0.24744014 3.6766427
417 2.8427858 3.2935057 0.7711471
387 2.7266366 3.2473338 0.7554309
432 -0.48114693 1.7497438 0.98345304
109 1.2659858 0.5671503 0.6317554
419 2.9339385 3.302493 0.7911748
362 2.442554 3.0898771 0.7176285
468 -0.48686457 1.9082098 1.0117328
466 -0.57358706 2.0133731 1.1140852
438 -0.57174647 1.8809547 1.0715345
689 -1.165501 -0.20014949 3.6696243
386 2.7231128 3.1865642 0.76019865
361 2.5519922 3.2834387 0.7346832
61 4.040475 1.6225489 1.4680123
357 2.3183823 2.998223 0.6826096
433 -0.4813229 1.7850199 1.002037
608 -2.8039753 1.6443747 5.22185
411 2.8591568 3.2596796 0.79732054
389 2.8410993 3.2347696 0.77536285
398 2.8184159 3.238262 0.78190833
388 2.7582858 3.2326374 0.7484606
358 2.5756614 3.2445478 0.7323993
94 2.719656 1.1326243 1.0426795
444 -0.5447381 1.8490721 1.0661536
113 1.2395284 0.49174455 0.6535772
607 -2.8539062 1.6321632 5.3353305
405 2.913373 3.2891715 0.7970505
476 -0.5022702 1.824833 0.98246807
434 -0.47416812 1.7543442 0.9894859
443 -0.50739974 1.8769217 1.0447233
686 -1.1546541 -0.21674897 3.7171884
452 -0.51102525 1.9122412 1.0236956
95 2.7368472 1.1470867 1.048159
414 2.8217738 3.1718616 0.770269
404 2.8967881 3.3387246 0.7930861
338 2.0951142 2.9687471 0.6717757
464 -0.51354855 1.9352622 1.0485563
117 1.1202648 0.44351456 0.63986474
445 -0.4670668 1.7612976 0.98108697
321 1.6400436 2.4684181 0.5894479
355 2.351929 3.1690845 0.7228088
380 2.666301 3.1517832 0.75605726
60 3.9941263 1.5751113 1.4775385
320 1.5570105 2.505775 0.59838146
384 2.7804122 3.1825547 0.7689648
381 2.7796266 3.2236683 0.77427256
359 2.4594557 3.1461647 0.7161732
369 2.5699654 3.1876745 0.727567
459 -0.563284 1.8804055 1.027302
447 -0.54313695 1.8855625 1.033783
356 2.4574566 3.1971393 0.72841316
406 2.857272 3.2692344 0.78064716
385 2.6455476 3.1710572 0.7337733
428 -0.5003384 1.7878994 0.98065186
394 2.8463824 3.3203707 0.7712607
85 3.0365493 1.2313024 1.1528682
407 2.8454359 3.3046486 0.78289783
314 1.5296866 2.5722232 0.5908854
413 2.8804343 3.2956848 0.7800358
626 -1.2235689 0.2014078 3.0080981
695 -1.1519448 -0.22040108 3.6747952
339 2.0503929 2.9197307 0.6609344
412 2.9328694 3.3050005 0.7810271
375 2.6637478 3.185118 0.75435203
393 2.7651834 3.2472415 0.77663183
396 2.8644018 3.2602792 0.7637385
92 2.9376562 1.1970028 1.1267431
477 -0.5457596 1.8660983 1.034748
349 2.356778 3.2442849 0.7358703
611 -2.7081363 1.5696123 5.0482883
472 -0.552477 1.8915018 1.062272
436 -0.50493705 1.7632499 0.9845646
336 2.0660834 2.974663 0.6802651
382 2.6793342 3.1910448 0.7322258
319 1.5596951 2.499659 0.5877582
116 1.1461177 0.47355074 0.61589354
383 2.6985466 3.1887746 0.75814486
63 3.829919 1.6007931 1.3814348
430 -0.5143119 1.756918 1.0041043
67 3.8212147 1.5373847 1.4047287
429 -0.58918226 1.8920261 1.0820411
402 2.9338758 3.3040433 0.7873801
457 -0.5511298 1.9745096 1.0710446
453 -0.5180224 1.8526449 1.0062815
420 2.7753427 3.2503207 0.7672992
77 3.4132316 1.4322528 1.2560935
688 -1.0424014 -0.22207484 3.4643672
114 1.1880375 0.51974195 0.6273884
87 2.9582129 1.1887476 1.1369272
364 2.5179527 3.2536151 0.7533416
376 2.6676571 3.1641943 0.7362592
88 3.1677432 1.3060597 1.2028083
324 1.8062704 2.7137067 0.62051606
599 -2.9106297 1.6856362 5.462603
115 1.1400007 0.47820956 0.6113885
322 1.6769553 2.6606526 0.6139299
368 2.6218758 3.1772203 0.72975516
448 -0.50173414 1.8965964 1.017366
728 0.6107416 -2.1159718 6.187525
451 -0.5106041 1.868562 1.0178318
66 3.7750902 1.5409944 1.3902721
363 2.6511083 3.3266094 0.7407044
687 -1.1574572 -0.18646209 3.6329389
397 2.8556712 3.2319434 0.7740426
341 2.1814399 3.0661209 0.69007444
604 -2.7859585 1.5779763 5.2141113
478 -0.5257774 1.6860412 0.9801594
347 2.249771 2.9969883 0.66597587
71 3.6312625 1.5417285 1.3059176
337 2.0448494 2.8987503 0.67312795
415 2.8726654 3.2566836 0.7854289
395 2.7914822 3.2250469 0.76777005
612 -2.7486546 1.50203 5.193485
89 3.0266292 1.2676625 1.1378834
606 -2.824808 1.669904 5.2250533
86 3.0765152 1.2253927 1.1899242
605 -2.8010256 1.6600056 5.198816
377 2.8238342 3.2846792 0.7711255
601 -2.8933601 1.68911 5.4192367
